0.88219900,0.58319600,-0.33566400,0.00962242,-0.00457484,0.94192100
-0.76056300,0.78078700,0.95382200,-0.00493560,-0.00943966,0.30018200
-1.12232000,-0.32277800,0.74247600,-0.00052866,-0.01062190,0.66978800
0.13257500,-0.43946000,0.18371800,0.00603783,-0.00875797,0.98292100
0.56361800,-1.47316000,0.98648200,-0.00621617,-0.00862969,0.16352600
-0.11440700,-1.67628000,0.95491100,-0.00497035,-0.00942103,0.29670000
-0.22056000,-1.00855000,-0.29991600,0.00943824,-0.00493826,0.95390600
-0.69026900,1.51108000,0.60767700,-0.01054520,0.00136903,-0.79411300
0.39777300,1.32616000,0.58615800,-0.01050600,0.00165145,-0.81012700
1.44392000,1.40548000,0.37913200,0.00411581,-0.00982858,0.92528100
-1.59194000,1.37483000,0.27342100,0.00519970,-0.00929337,0.96183600
-1.81283000,1.35848000,0.99559900,-0.00680836,-0.00816836,0.09310550
-1.48135000,1.00488000,0.71655200,-0.00013866,-0.01063500,0.69745300
1.08085000,0.14653900,0.93833700,-0.00875907,-0.00406965,-0.34558800
0.36257700,0.14305200,0.99907500,-0.00781712,-0.00721129,-0.04167680
-1.09027000,1.42201000,0.95775500,-0.00937061,-0.00506269,-0.28738900
-0.89616000,-0.39258700,0.02681840,0.00732328,-0.00771283,0.99958400
-0.72076400,1.05641000,0.94981700,-0.00481050,-0.00950523,0.31262400
0.98795300,1.66285000,0.77207200,-0.01058670,-0.00099829,-0.63544600
1.40325000,-0.94645400,0.99562900,-0.00816624,-0.00681092,-0.09278860
1.80658000,-0.63730600,-0.43962400,0.01008160,-0.00344511,0.89811900
-0.13500500,-0.70369200,-0.04152000,0.00781603,-0.00721248,0.99908100
-0.94623100,-1.55723000,0.83628300,-0.00213906,-0.01042260,0.54819400
-1.19753000,-1.32231000,0.79381300,-0.00962094,-0.00121699,-0.60808400
1.66825000,-0.96946800,-0.41346300,0.00904858,-0.00337557,0.91047000
-1.76747000,1.67542000,0.79239000,-0.00962329,-0.00119498,-0.60993800
-1.43099000,-1.42882000,-0.36928500,0.00886367,-0.00383178,0.92926600
1.80670000,0.12115500,0.63937000,0.00084213,-0.00965327,0.76883900
-0.92264900,0.34927800,0.75532500,-0.01060320,-0.00072633,-0.65526400
-1.55579000,-0.19291400,0.76634100,-0.00965560,-0.00080589,-0.64236100
1.23450000,1.05053000,0.29351100,0.00457302,-0.00851789,0.95590700
-1.39554000,0.40245200,0.76361800,-0.00965799,-0.00076663,-0.64559600
0.89338100,-1.81228000,0.50054300,-0.00936514,0.00243823,-0.86565800
-0.62959100,-0.67900700,0.84275300,-0.00947707,-0.00201991,-0.53821400
-1.64373000,0.24417800,0.81685100,-0.00957053,-0.00158348,-0.57676700
0.74187000,-0.56799300,0.95861200,-0.00847496,-0.00465676,-0.28455000
-0.17073100,0.79439700,0.55642000,0.00181495,-0.00952423,0.83084500
-0.71257500,0.21828000,0.84602500,-0.00946283,-0.00207763,-0.53305600
1.18558000,-1.67227000,-0.18834300,0.00798762,-0.00549809,0.98205500
-0.29844600,0.53308800,0.97189800,-0.00823127,-0.00510182,-0.23520300
1.67353000,1.47285000,0.99185500,-0.00652977,-0.00839255,0.12693100
1.72114000,1.08803000,0.03929820,0.00722934,-0.00780052,0.99917100
-0.32952000,-0.22324600,0.99338900,-0.00756127,-0.00606709,-0.11438400
-1.48669000,-0.87352200,-0.01866390,0.00696406,-0.00672333,0.99977900
-1.16329000,-0.29627900,0.58455200,-0.00958590,0.00149391,-0.81129800
0.26747200,-0.98702200,-0.33484000,0.00871051,-0.00417580,0.94222600
0.53839200,0.82835700,0.99241700,-0.00600752,-0.00761068,0.12253700
-0.94519900,-0.09642740,0.94303300,-0.00870012,-0.00419819,-0.33255800
-0.44358200,1.24150000,0.88927300,-0.00921677,-0.00290947,-0.45727500
1.81636000,-1.56021000,0.99957700,-0.00771461,-0.00732139,-0.02707110
1.56709000,-0.33316000,0.90923400,-0.00905946,-0.00334709,-0.41617400
-1.39821000,0.01526280,-0.29369500,0.00851877,-0.00457129,0.95585000
0.93570200,0.94432000,0.99983700,-0.00694220,-0.00674566,-0.01523980
-0.15344500,1.13772000,0.93318100,-0.00393288,-0.00881991,0.35927600
1.75159000,0.72135600,-0.16800200,0.00787740,-0.00566167,0.98573900
-0.77870700,1.27195000,-0.30134100,0.00855507,-0.00449915,0.95346800
1.44969000,0.59771100,0.99986500,-0.00752211,-0.00734743,-0.01263040
0.69345000,1.44605000,0.95242500,-0.00446800,-0.00857055,0.30462100
-0.70711500,-0.92595400,0.33251700,0.00419859,-0.00869993,0.94304800
0.52094700,1.72620000,0.91238300,-0.00342000,-0.00903147,0.40922400
1.58730000,-1.51493000,0.83697900,-0.00950084,-0.00191956,-0.54714900
1.53428000,-0.02958180,-0.26450300,0.00837744,-0.00484088,0.96433600
-1.27515000,-1.69979000,0.65638400,0.00063505,-0.00966498,0.75436500
-0.44347300,-1.80044000,0.22512200,0.00518929,-0.00817994,0.97428200
-0.16865200,0.31612300,-0.30521700,0.00946638,-0.00488516,0.95222300
0.58808600,0.61834100,-0.15884300,0.00782597,-0.00573347,0.98725600
-1.24844000,1.62892000,0.64326600,0.00079492,-0.00965628,0.76558200
-1.66816000,-0.43982200,-0.21619500,0.00895876,-0.00574272,0.97629200
-1.60465000,0.26773700,0.82892400,-0.00178260,-0.00953116,0.55927800
0.39248800,-0.22812400,-0.33864900,0.00872780,-0.00413831,0.94086300
0.28730000,-0.97943800,0.32156900,0.00430528,-0.00864965,0.94683700
0.77808900,-0.91542600,0.59007400,-0.00959503,0.00142934,-0.80729100
0.16208600,1.41035000,0.37148500,0.00380944,-0.00887320,0.92838900
1.42043000,0.28253900,0.20397600,0.00536885,-0.00807039,0.97892800
0.31417400,-1.25334000,0.81861500,-0.00161214,-0.00956523,0.57426100
-1.70594000,0.51792300,-0.25741600,0.00834249,-0.00490489,0.96625200
-0.63833000,1.81799000,0.70978000,-0.00967930,-0.00003495,-0.70435700
1.27002000,-0.43116400,0.98169400,-0.00548274,-0.00799764,0.19022000
-1.55174000,1.78452000,0.82068300,-0.00164593,-0.00955881,0.57130100
0.64902200,-0.09327580,0.33573700,0.00416698,-0.00871459,0.94190600
-0.98998700,-0.67755800,0.51155600,-0.00939968,0.00231670,-0.85919500
0.12254400,0.31753500,0.86099800,-0.00235031,-0.00939029,0.50851700
0.28205500,1.03311000,0.22218800,0.00521453,-0.00816489,0.97495600
1.54769000,-1.71995000,0.99275500,-0.00759390,-0.00602787,-0.11976200
-1.27496000,-0.81394800,0.55970700,-0.00953219,0.00177773,-0.82863400
-0.67390200,-1.47674000,-0.01106490,0.00760064,-0.00743999,0.99988200
-0.42933600,-1.52819000,0.76927400,-0.00095259,-0.01059100,0.63883100
-1.71515000,-1.69630000,0.70472600,-0.01063580,0.00003392,-0.70940000
0.42318300,1.30830000,-0.18183100,0.00874606,-0.00605465,0.98327200
-0.67574600,-0.09806120,0.93550700,-0.00439248,-0.00970770,0.35314900
-0.18619400,0.83739000,0.00721975,0.00746813,-0.00757295,0.99991700
1.45895000,1.10929000,0.27070800,0.00522611,-0.00927815,0.96260300
1.68309000,-0.92502500,0.99508700,-0.00820399,-0.00676522,-0.09843150
1.27083000,-1.34851000,0.49267100,0.00252471,-0.00933960,0.87016200
-0.14266600,-1.67415000,0.89986800,-0.00313673,-0.00913738,0.43605500
-0.66016200,-0.91639500,0.13211700,0.00593664,-0.00766829,0.99118700
1.14458000,-0.79707200,0.98326100,-0.00795328,-0.00555010,-0.18194600
-0.29158100,-1.31463000,0.51293600,0.00257818,-0.01032820,0.85836100
-1.31670000,-0.58887600,0.70695000,0.00000170,-0.01063590,0.70718400
0.29024700,1.75123000,0.58065900,-0.00957854,0.00153888,-0.81408900
